source,target
128,1164
332,550
6500,5868
618,6281
4798,1177
6561,1753
1518,20691
28230,2675
75720,75721
12232,7069
57833,20695
1402,1411
66613,43120
427,2810
5173,449
7770,1405
2754,51
5810,291
4701,99
47387,67575
11330,951
6059,598
1209,560
19819,4876
725,3269
11756,3703
17870,3686
4921,5344
1163,683
13326,7961
405,418
1994,71383
560,26
671,250
1498,7178
7047,42827
68649,68650
51958,13504
4853,4574
39249,5650
4090,3887
238,118
18007,7063
16417,7251
5791,744
19312,20518
6499,11313
2631,6320
22888,1756
1324,1398
14717,3562
1409,22295
60538,60533
6819,5140
614,7831
5488,13904
2904,2635
7125,2063
1438,1606
6323,19998
1636,223
4394,1754
9412,1680
4284,5426
45492,45490
3488,726
6704,1445
16555,1406
32997,3902
1409,2181
126,4120
1375,791
5277,5281
4421,2285
3249,5104
17297,1112
99,2372
145,473
7527,5386
1480,4943
22840,22832
19101,19154
540,3403
4046,2229
2643,789
7406,43534
7392,4411
8875,38493
1751,1719
2680,381
8956,4122
4080,1503
6608,14756
49037,11092
770,5256
1254,2383
609,2336
13611,1431
5941,4415
71695,71470
9298,12356
166,349
10065,2228
65630,39169
4154,78
2352,2804
8776,5839
1681,2198
7412,13798
1528,7154
20556,8105
34,2759
497,722
2193,1620
8058,1276
490,1
7309,2144
3948,2239
60384,60380
1181,4558
3922,6598
1265,4016
6518,2541
12596,643
1228,7687
3978,29644
10064,4984
312,546
47727,19334
21108,32738
16248,54299
2082,3717
11427,2699
407,421
11196,4417
1479,77
26248,61225
3415,49
909,4978
3133,673
770,5953
637,2608
56754,19462
409,66
3588,4037
15547,854
279,768
21446,16711
803,691
4615,452
6703,3892
2048,1477
5833,1462
46113,60785
6860,1738
546,3752
445,665
7431,3167
4412,1908
763,10117
1566,21334
37458,65144
17219,3264
145,217
10624,48406
1508,9087
3375,5038
57075,69334
646,1845
2279,111
554,2056
7296,38871
2988,19885
7522,4416
71388,4607
763,10208
5674,1440
28807,62215
29117,29115
1228,438
7928,5036
24245,60219
978,530
69562,58504
130,6626
3116,299
9480,704
1509,15114
11228,38506
1679,22432
16281,17602
18356,9070
1191,1398
10313,38516
15592,53652
7526,4415
5232,71954
8327,257
5263,7104
7427,128
6774,2444
3615,2115
8280,17071
28091,2647
14717,52974
2891,980
20754,24536
123,597
1106,2981
40868,1398
12624,738
1931,62
15752,17525
21801,24377
47256,67546
11920,10483
13221,2547
3897,299
2319,1716
3795,2401
6170,131
943,4088
8639,295
18840,1379
10430,3866
63580,32485
4978,8787
13258,2311
11249,9324
33209,8683
631,1258
4130,5428
2980,4798
43667,7437
2093,19
9140,9435
3782,2169
8989,2640
41652,6633
11048,4615
75546,73752
1379,43
41953,41954
46313,8929
21813,1626
38508,85
22019,34185
18867,27141
2100,8969
2274,1642
645,12008
6610,3897
4333,3976
30660,62077
1602,20
21163,1547
17197,7177
6047,8363
934,2420
29858,5462
75769,75766
21661,1615
2949,1572
40,3107
4687,1037
1907,24797
22954,12786
73831,75562
1501,4123
1396,1623
4617,13197
3869,1379
36308,36303
14383,3065
10908,6054
7198,7193
32814,4976
115,136
741,32
763,14358
74820,4415
6303,18005
15368,5209
33179,18
19583,1437
3368,2042
12896,23975
9087,1
32654,13750
127,445
4108,14477
8167,238
1211,76
607,3687
3919,33019
3321,3906
3799,2728
4929,11515
34902,7110
3065,3149
48558,67861
67613,47581
644,2512
2432,16865
844,2871
18163,2111
923,2424
10000,7590
8433,3189
42405,6871
22597,395
378,1620
11744,49852
5232,63932
133,1179
860,852
34215,64223
2368,997
2704,12563
19992,11023
6112,12272
1596,1747
2747,3459
145,1133
3924,3885
36,3062
97,449
7147,141
17687,29333
6130,6421
2255,5973
34481,4252
73,74
3226,10915
2992,18668
3850,354
3690,44
107,849
68278,50738
19519,1827
1699,10047
3863,2639
73821,4412
2257,3602
4485,6594
1678,3505
666,2713
320,1606
312,2867
1438,2775
4606,2750
1085,1022
3073,649
991,16525
59048,1756
18541,1309
17324,6326
51838,5038
32885,3890
4167,4952
54,3901
634,70939
1274,3434
44439,22348
11583,47566
6398,2425
4185,712
1865,1815
19204,34265
4357,4252
65363,38246
19371,1429
1016,71388
3507,16359
3867,2672
3935,4354
6255,26666
686,415
5232,32914
26021,20001
2344,225
5696,1129
7944,5957
4106,58
10530,1429
29969,3165
13466,18367
3683,3281
6013,3433
2943,3197
1551,210
1227,699
650,3321
5514,401
16341,24073
6732,8292
2116,2744
26460,56723
696,385
12044,665
228,5181
3065,481
74724,738
55702,18286
15325,21919
6170,4274
5413,1314
2144,1
55803,69071
37179,8566
15878,5262
3224,5108
2367,2458
12605,1083
9091,1434
26507,2252
5070,1395
407,2525
21830,58674
52401,14109
1430,3306
563,4572
49,3722
1071,645
1111,433
70560,65732
5789,8272
453,10848
15354,843
5134,195
40045,38826
2990,438
5505,26425
912,11193
14687,25790
6719,4337
6551,8842
5039,78
1894,793
492,508
1852,143
8671,421
18771,7011
3966,107
6681,6590
5036,6871
1466,20056
7338,8740
1830,17
546,1503
9827,997
12802,5974
13115,8525
58064,20976
447,326
62766,30464
25389,10498
24562,790
4821,2678
1002,16678
13464,34901
3774,3869
4306,4978
1447,19817
2323,1033
33733,7555
6585,4416
4511,5945
3847,27802
401,49
860,81
13274,2464
31972,17468
6508,1751
10681,8153
14430,25200
2311,61
10629,3833
4399,2239
24676,1901
1189,7034
4161,1774
5899,5888
3154,2230
16033,4462
4411,10731
492,883
3306,5250
4225,1619
38009,1749
3184,360
29432,4957
652,4041
5286,3906
8774,19049
41675,31923
9574,3181
7355,581
982,1166
28885,71388
5505,12550
7252,3220
18506,6490
23814,23826
15808,10643
19,769
8060,2713
10775,3899
5795,2729
2470,6166
45711,35528
4929,881
6506,6588
6941,7817
1818,3857
62955,30941
8219,4162
18654,55953
44126,77
33757,18
2980,6131
7122,6346
25671,16778
3075,11574
17607,49811
346,342
7301,4411
3797,50
2895,410
8957,1083
8498,284
4190,3655
22160,3249
71403,2255
71,4794
5311,1691
7418,18
7517,2032
1754,746
40648,6166
909,6173
401,35
32669,4081
1059,15171
8317,1179
48626,10736
3884,681
3338,9776
3583,694
20434,8781
828,728
1167,405
1402,2236
439,1920
3878,681
52019,13589
92,689
17425,1163
1462,15653
8702,3872
4505,35612
35844,4561
719,386
22421,6941
17545,1180
21005,1405
71399,297
15595,2869
71393,37507
8196,19569
3073,3065
5999,6636
1443,14430
2120,388
4274,737
824,15130
29702,8718
11,106
3948,33195
746,6141
13387,1476
7427,3858
1236,436
1072,689
6489,1510
39081,65607
15888,1179
23429,4415
24857,12112
7687,44227
634,7829
24943,2995
1314,1254
11887,1619
64,4424
19154,56460
3674,3182
763,74322
7407,154
66,395
38272,64386
59637,23392
56481,69227
17483,5306
7745,1522
6508,59443
63423,32144
1005,1157
45022,8139
3707,67
375,548
7400,1475
8541,37678
8060,3276
2965,5228
58,4063
4612,36018
14892,790
2497,1390
6012,4399
113,1254
311,83
2156,120
7294,4046
634,9071
1847,15225
21823,125
65553,70529
15114,3972
2139,1253
637,2286
45944,67302
15940,43169
2227,2255
38277,7172
1905,24723
104,125
20765,8659
6818,1274
5101,4558
25876,10446
20314,17455
5203,18973
1660,18291
1702,390
21108,12229
33255,3962
8186,5648
2027,6562
10209,1129
59020,35668
13723,21703
616,12169
47461,40553
1035,2120
13804,52177
1059,2244
10514,791
74710,18
3523,5974
19269,1179
5462,31
23294,19391
3505,2643
1851,3505
2965,29256
14552,9534
29190,645
26024,61144
3138,1892
911,1268
684,234
123,1106
7596,709
18335,4853
4220,5658
65714,549
10365,2508
623,18
5511,6625
3995,22160
70042,62009
48925,10978
11453,18
6787,2651
2704,4162
50848,33396
9025,8880
1721,2577
59,90
3865,32710
8689,26584
4549,823
7899,7246
652,2794
17911,1190
7490,130
50284,12058
25459,13686
7875,44626
1459,4969
913,6156
50306,50308
49563,49561
663,1108
54497,16458
19741,39517
841,1690
7393,9171
16723,7512
238,1392
41530,41522
6496,4170
47881,118
40027,35332
11171,17012
8708,6493
55320,17672
30575,30567
22408,18869
28160,8787
8025,1831
43497,66647
24136,5965
68,1750
60041,23977
6508,1816
49991,39630
4572,4769
7075,139
1529,35
32944,32899
3553,2426
4913,5478
13436,1023
2680,2028
1947,71431
4176,34239
75050,28
2139,2057
883,13551
1857,125
24579,24576
36397,18955
30455,3281
15530,14845
2402,2956
1614,4098
1441,19702
4627,1173
3666,3659
22625,2906
41091,12784
410,30
23709,20577
32816,4354
4143,34049
136,319
8701,6503
1409,1908
169,333
7047,42803
4572,1031
5224,22871
29923,3148
357,8426
763,4323
1860,24325
20569,8797
29448,4858
37723,5204
3582,854
2574,3241
1219,6303
1704,2239
79,5068
15225,6477
1498,3867
37118,14476
3117,2528
3924,7460
763,641
9162,17079
6774,9755
2507,2965
7999,6990
896,973
336,127
2035,1392
4030,16028
64063,33827
32320,3718
1707,340
51989,13561
24424,24422
3321,126
45,2049
74990,1577
5915,1250
609,888
12317,2285
788,2983
12579,11744
4177,2066
1516,3281
66738,43562
5884,1259
15991,999
23890,59966
34422,4219
5,4
25308,2053
645,389
971,16309
75580,74044
24465,3013
2563,343
24467,19455
5847,24387
9335,18
19230,3505
3207,791
18182,1259
5175,7928
684,10427
14670,776
2281,2799
3031,1821
17796,4969
15071,45361
763,12635
982,109
294,1191
1642,993
15522,1301
12830,2687
6047,3275
6952,8168
4007,11225
7178,5951
28692,10750
3859,18653
586,719
122,1254
45372,8296
13474,51937
4180,2160
7484,169
1811,888
2446,77
3778,23456
10390,425
7178,7193
5141,4558
1716,1243
4681,1455
15306,837
103,418
8796,4078
4929,125
1107,2867
16859,19760
22900,1749
7410,43578
1012,35
70123,62543
5232,19741
28,416
766,75
22302,1665
5840,4955
1510,3966
15226,19903
3592,589
2817,2861
69840,60488
556,1400
4010,2498
29924,3149
20842,5608
367,9586
439,686
7040,3892
3517,8286
645,5367
33028,3920
24026,44161
47225,9562
2294,96
15848,1316
19733,18502
488,34
212,12
297,8658
11951,26713
3655,2227
100,2421
3789,1020
3887,576
2032,2899
12259,12229
5224,72193
287,71389
724,449
6366,669
1849,2630
1891,2032
492,3828
1399,5417
26739,39187
5674,19455
22447,1683
763,4867
16601,17794
8648,22933
195,1073
312,410
15004,802
377,3559
29774,6436
6168,1191
446,1754
7572,3210
1378,5776
6503,6676
768,14446
3345,5905
8062,863
39725,41067
3474,3892
3211,22123
154,1005
694,685
1852,402
1267,302
11809,4253
9919,47556
8536,776
442,737
8281,6322
2241,2110
20086,14558
4142,97
38499,5313
10002,737
17074,8272
3072,3074
1533,20883
65625,39164
6028,6745
6026,143
14728,29192
366,11
6703,18346
852,860
16360,16860
639,449
8254,12106
445,814
13166,2316
1059,722
19050,17200
601,12008
48948,10988
8425,11711
7642,2696
25891,13063
38484,18528
12734,1399
4315,3801
6793,2478
12828,3507
4921,20527
8217,12752
19561,790
55801,21668
3927,1815
7621,7935
43509,7398
1346,888
30613,3873
5639,21539
1152,2453
74917,1274
14839,14852
15757,53811
5238,38223
44196,54510
23289,2230
5759,39421
1844,24024
45436,51158
770,41108
26030,9170
2546,187
13433,20444
1778,77
79,1433
16846,7524
7412,11565
16857,18
1449,7400
20615,2239
4166,4426
9181,9171
7722,1400
2798,6368
22758,35411
36665,1753
2152,187
1669,37617
1607,138
53138,14922
13579,4576
4544,12240
10605,1561
2249,5417
2794,1014
26473,28421
344,630
45434,23007
27,22
3039,2063
14797,77
1284,43
1552,3999
3262,7527
492,943
20738,7965
63113,31361
9076,17945
35026,51425
5608,781
2335,2033
108,427
13518,7806
5947,7608
139,30
18,1910
96,1602
62562,29855
668,124
25966,17903
5011,1179
71399,4571
1503,10349
3178,30043
7890,11562
4002,1490
55884,47461
33511,11497
20209,790
8049,3180
7378,31
3644,7253
30767,14573
3403,733
7147,20851
16147,10477
545,34
163,32
73611,650
1669,19519
1779,2373
4572,8426
1516,2650
849,1182
1533,26424
35337,13367
1896,6624
12644,24538
13210,3666
2637,2535
405,2411
997,312
71440,2197
31485,790
10370,3272
145,3002
547,2236
5867,10550
3664,2215
2367,8571
4017,19130
1329,12
3952,11200
19230,1412
122,1248
47161,9508
14867,2067
407,408
28455,62057
44182,7640
2206,664
5425,38773
10303,419
70372,64367
7642,3780
45,1314
7427,6527
19248,56540
9768,8021
13449,3501
20981,1533
9755,47454
45602,8487
965,2222
291,6291
6511,4055
72578,726
5713,1313
10334,17611
4511,737
5038,1521
20008,2638
3929,4862
443,24
6364,13079
28583,25966
16264,1275
27748,10413
2286,1190
3939,4047
1306,1918
682,28147
776,1890
1574,1697
7872,17608
508,912
20014,19993
6617,2872
2623,8154
71384,3576
10,117
5803,394
2704,4955
588,427
3931,12556
8171,45096
48677,67899
6591,12759
38531,5326
1813,1819
1023,54
2744,103
4411,395
2060,2236
12626,19752
4855,1179
2635,725
16180,16520
3488,3782
1189,10506
48257,18
44,10252
3666,4046
4621,36131
31,986
2526,87
4297,390
1501,20402
4160,3112
8703,24224
2019,725
514,34
6032,1535
22380,59004
5818,1255
786,14776
3405,16591
8592,45740
307,2098
71399,9491
40377,20580
6755,12321
54044,16019
10314,5423
27726,5382
1720,70737
296,860
10145,405
3589,723
3428,9324
637,318
56879,19620
2303,170
71404,54766
8283,11891
7831,2893
22996,1733
11555,2659
7409,43569
41569,66254
8348,1165
19608,7961
2826,32
20709,28190
8989,2548
17295,33282
24161,12754
2816,395
4811,191
33733,1179
5281,5284
28257,2685
4017,4089
9682,1129
3850,4411
1,625
1018,3714
21130,1543
2242,40
17200,8789
5232,2537
5911,103
5791,7614
12593,49262
5164,2750
126,71403
776,508
3274,932
10630,28188
10076,24736
66,844
14398,3462
3153,1174
20434,20554
15807,15805
447,1370
4913,1191
6787,2690
30803,20710
15800,6613
33266,3964
994,115
10034,2189
6513,7181
20563,8796
734,588
19384,1817
7682,192
5613,6271
1595,680
54333,16276
6008,2164
13464,33505
216,215
1896,556
617,3932
431,2043
1835,73974
5789,9182
9323,46857
2826,1
2051,25267
832,2826
23194,12786
1567,21338
65764,39734
766,325
20004,2638
564,3580
45744,49319
15522,8326
3873,2512
39574,5813
7151,1776
970,3264
18581,1315
18801,4969
61376,26596
3580,2047
38548,5343
6013,24573
10445,429
1215,449
16025,2729
3415,8250
715,449
6169,1521
1036,1312
24419,18697
18485,1678
18509,34808
39823,5910
18549,18559
11402,49512
66,8531
6653,6860
590,11863
600,2115
10163,43408
19063,19772
10497,4416
4703,1
3685,843
14723,5600
24283,46950
26624,2275
6737,132
6339,120
410,730
3220,12351
7661,8797
1437,5684
112,5142
12623,2189
31450,9870
431,2643
828,1323
13965,733
15532,19742
11220,1581
2272,597
1021,2063
1629,128
514,72
19325,21328
13955,1636
2649,10550
1656,3836
6160,7889
1457,1401
7578,37316
47076,9445
446,134
11246,526
25459,17877
9634,1581
3778,2859
16341,7410
6797,1753
12231,1716
5894,1179
1918,579
9306,8588
1016,558
3510,6285
12929,7151
2180,780
697,13551
12918,1432
163,305
280,2470
3973,44
873,2656
700,1392
45437,51165
16651,27061
1849,3502
23009,16858
3391,20090
2941,849
79,449
3212,2110
52613,14493
2161,388
3805,2464
4203,1346
1397,3585
3816,990
1947,13045
23323,1776
1453,11092
1528,6767
1669,141
751,24
18789,2066
4288,34670
8183,42924
1867,22359
100,1552
1670,1400
8724,10250
14687,7890
2265,2612
8734,40341
1720,26169
849,7251
7186,3879
18107,1172
1037,296
64815,36029
14473,4571
6323,96
329,9138
12269,18513
7731,26027
4701,18
3268,3899
9759,47456
29574,4546
1622,725
16016,21958
56622,19334
2410,12928
52513,14361
33755,64026
582,597
794,77
654,652
70982,68616
515,60
722,802
1399,102
2689,883
26044,42092
10109,8326
8425,41067
4757,1918
4848,5274
487,697
3282,2656
32,2817
3058,2944
18915,17008
849,15416
16050,47476
1209,17834
22758,36081
763,6896
31975,9628
2699,4969
707,2713
4569,12640
12809,143
2408,377
28750,36292
1390,1191
4696,36229
6559,4046
5489,6431
6561,5934
10937,846
19343,28166
4315,15231
36179,4679
15637,6691
6865,735
7725,14784
192,320
586,4412
518,598
5243,4969
689,434
265,942
14704,5691
4345,4929
5260,107
13372,4415
44812,67046
5892,110
6797,697
5425,38765
3922,33051
2107,71383
2180,28
3873,187
8196,2623
122,795
19048,8772
70908,67985
51863,41454
33,102
27317,4183
91,1173
4791,1635
30847,6622
26740,6017
3117,18657
57966,20869
4363,780
20329,1440
3134,1581
348,4705
5227,38061
3751,374
6507,7198
7961,22355
5370,546
8292,10424
10976,141
4046,1753
1190,17701
30844,3410
11861,3186
20960,737
6290,3948
812,383
289,45
2409,2435
2155,18627
365,8973
9478,47106
8967,315
26778,2302
250,394
2775,12286
71399,16537
8717,4964
2161,2189
11712,1761
1013,546
12911,3879
24576,15522
1314,38
3058,3082
279,778
1306,51
2285,7095
3831,13001
16895,1396
11751,3866
16651,19330
746,1752
55075,17238
13110,2479
5224,43777
2497,2636
4368,343
25306,2053
9199,2641
6420,6383
1124,776
9306,4282
7311,43300
19883,11335
2164,10806
7429,2049
1656,2288
12832,4118
57619,20417
3180,11361
245,8241
67850,48484
